鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大里區,房地(土地+建物),臺中市大里區工業九路151~180號,1279.54,,工業區,丁種建築用地,1080812,土地1建物1車位0,一層，二層,二層,工廠,見其他登記事項,見其他登記事項,0850812,754.65,4,2,2,有,無,120000000,,,0.0,0,含增建或未登記建物。;1樓側邊、2樓側邊,RPUOMLOLKHPFFIB98CA
太平區,房地(土地+建物),臺中市太平區溪洲西路67巷19弄1~30號,93.27,住,,,1081226,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081111,177.02,4,2,3,有,無,16000000,90385,,0.0,0,,RPSNMLPJKHPFFJB68CA
大里區,房地(土地+建物),臺中市大里區東里路20巷1~30號,23.06,住,,,1081225,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810710,121.72999999999999,3,2,2,有,有,4350000,35735,,0.0,0,,RPQNMLNJKHPFFIB18CA
大里區,房地(土地+建物),臺中市大里區向學一路90巷1~30號,172.35,住,,,1080612,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081005,403.88,6,3,7,有,無,32500000,80469,,0.0,0,建商與地主合建案。;土地及建物分次登記案件。前案土地登記收件字號：;,RPWPNLRLKHPFFIB07CA
太平區,土地,頭汴坑段181~210地號,1494.0,,山坡地保育區,農牧用地,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,669,,0.0,0,,RPSNMLKKKHPFFJB28CA
太平區,房地(土地+建物),臺中市太平區新吉路54巷1~30號,147.17,住,,,1081213,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0760112,133.48,5,2,2,有,無,14180000,106233,,0.0,0,,RPWNMLLKKHPFFJB78CA
太平區,房地(土地+建物),臺中市太平區德利路110巷1~30號,97.17,,鄉村區,乙種建築用地,1081223,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691008,96.8,3,2,2,有,無,3800000,39256,,0.0,0,含增建或未登記建物。;受債權債務影響或債務抵償之交易。;,RPUNMLNKKHPFFJB78CA
龍井區,房地(土地+建物),臺中市龍井區龍社七街51巷1~30號,104.2,住,,,1090110,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970313,176.48,3,3,3,有,無,9580000,54284,,0.0,0,,RPPNMLNJKHPFFKB28CA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷66弄1~30號,74.33,住,,,1081225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,191.36,3,4,5,有,無,9900000,51735,,0.0,0,,RPQOMLMKKHPFFKB48CA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷66弄1~30號,74.33,住,,,1081225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,191.36,3,4,5,有,無,9950000,51996,,0.0,0,,RPSOMLMKKHPFFKB68CA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷66弄1~30號,86.33,住,,,1081225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,205.82,3,4,5,有,無,10550000,51258,,0.0,0,,RPTOMLMKKHPFFKB78CA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷66弄1~30號,79.33,住,,,1081225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,205.82,3,4,5,有,無,10300000,50044,,0.0,0,,RPUOMLMKKHPFFKB88CA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷52弄1~30號,148.0,住,,,1081231,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950530,208.8,4,2,3,有,無,8600000,41188,,0.0,0,,RPSNMLRJKHPFFKB98CA
龍井區,房地(土地+建物),臺中市龍井區南社三街91~120號,140.0,住,,,1081022,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040706,252.75,4,2,4,有,無,16800000,66469,,0.0,0,,RPQNMLTJKHPFFKB98CA
龍井區,房地(土地+建物),臺中市龍井區藝術街39巷1~30號,8.0,住,,,1090105,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781030,28.71,1,1,1,有,有,950000,33101,,0.0,0,,RPPNMLKKKHPFFKB08CA
龍井區,房地(土地+建物),臺中市龍井區藝術街39巷1~30號,40.98,住,,,1081231,土地1建物7車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781030,164.15,6,0,6,有,無,7500000,45690,,0.0,0,買賣總價含整、裝潢、整體相關設備、稅金等費用。,RPTNMLPKKHPFFKB98CA
北屯區,土地,北屯段511~540地號,41.0,住,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8100000,197561,,0.0,0,,RPPOMLSKKHPFFBB18DA
龍井區,房地(土地+建物),臺中市龍井區中厝路50巷66弄1~30號,74.33,住,,,1081225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080826,191.36,3,4,5,有,無,9950000,51996,,0.0,0,,RPRNMLSLKHPFFKB56CA
東區,房地(土地+建物),臺中市東區大智路1~30號,75.0,商,,,1090107,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0760512,381.4,0,0,0,無,無,25000000,65548,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTNMLOJKHPFFAB87DA
西區,房地(土地+建物),臺中市西區美村路一段721~750號,10.42,住,,,1081220,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720523,38.28,1,1,1,有,無,1500000,39185,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLOJKHPFFAB97DA
后里區,土地,月眉段61~90地號,272.8,,鄉村區,乙種建築用地,1081209,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,13196,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNJKHPFFDB48DA
東勢區,土地,新互助段451~480地號,318.53,商,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7033550,22081,,0.0,0,,RPPNMLQLKHPFFGB48DA
烏日區,土地,仁德段691~720地號,87.91,住,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3709802,42200,,0.0,0,二等親買賣,RPWNMLQJKHPFFIB56DA
大肚區,房地(土地+建物),臺中市大肚區沙田路三段245巷31~60號,1820.0,工,,,1080913,土地6建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,1021119,749.07,0,0,0,無,無,93990000,125476,,0.0,0,含增建或未登記建物。;2.以用印款匯入日為公契立約日,RPTNMLOLKHPFFKB98CA
大肚區,土地,福安段451~480地號,247.73,住,,,1090103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4121150,16636,,0.0,0,,RPPNMLOJKHPFFKB38CA
龍井區,土地,忠和段901~930地號,303.0,工,,,1081231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6450000,21287,,0.0,0,"親友、員工或其他特殊關係間之交易。;畸零地或有合併使用之交易。;鄰地為權利人所有,有買入之必要",RPPNMLQJKHPFFKB58CA
太平區,房地(土地+建物)+車位,臺中市太平區中平路121~150號,92.56,住,,,1081218,土地2建物1車位1,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1071226,283.6,3,3,5,有,無,22800000,80395,一樓平面,0.0,0,,RPPNMLQLKHPFFJB68CA
太平區,房地(土地+建物),臺中市太平區東平路571~600號,80.42,住,,,1081030,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0670822,204.61,5,4,4,有,無,14000000,68423,,0.0,0,,RPQNMLRLKHPFFJB88CA
太平區,房地(土地+建物),臺中市太平區立功路61~90號,17.77,住,,,1081210,土地1建物1車位0,一層，二層，騎樓,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810515,120.62,2,1,2,有,無,2200000,18239,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLSLKHPFFJB98CA
太平區,房地(土地+建物),臺中市太平區大源九街31~60號,85.11,,鄉村區,乙種建築用地,1081214,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080627,199.07,5,2,3,有,無,13850000,69574,,0.0,0,含增建或未登記建物。;,RPXOMLPKKHPFFJB76CA
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段781~810號,32.19,住,,,1090102,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051114,232.38,4,2,2,有,有,13000000,55943,坡道平面,63.72,0,,RPUOMLLKKHPFFJB68CA
太平區,房地(土地+建物),臺中市太平區中山路二段388巷31~60號,73.12,,鄉村區,乙種建築用地,1081219,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680820,87.1,6,0,6,有,無,7500000,86108,,0.0,0,,RPVOMLLKKHPFFJB78CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,32.7,住,,,1071024,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,208.84,4,2,2,有,有,11500000,56483,坡道平面,49.5,2500000,,RPPNMLMKKHPFFJB18CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1070606,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,157.26,3,2,2,有,有,8660000,56298,坡道平面,24.75,1200000,,RPQNMLMKKHPFFJB28CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1080525,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,157.26,3,2,2,有,有,9120000,59014,坡道平面,24.75,1300000,,RPRNMLMKKHPFFJB38CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1080416,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,157.26,3,2,2,有,有,9800000,64523,坡道平面,24.75,1250000,,RPSNMLMKKHPFFJB48CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,32.7,住,,,1070629,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,208.84,4,2,2,有,有,11450000,56797,坡道平面,49.5,2400000,,RPUNMLMKKHPFFJB68CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,24.53,住,,,1070612,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,141.07,3,2,2,有,有,7880000,56998,坡道平面,24.75,1250000,,RPVNMLMKKHPFFJB78CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1071112,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,160.36,3,2,2,有,有,8900000,56412,坡道平面,24.75,1250000,,RPWNMLMKKHPFFJB88CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1080330,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,157.26,3,2,2,有,有,8920000,57882,坡道平面,24.75,1250000,,RPXNMLMKKHPFFJB98CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,27.5,住,,,1070908,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,160.36,3,2,2,有,有,9080000,57739,坡道平面,24.75,1250000,,RPOOMLMKKHPFFJB18CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,24.53,住,,,1080525,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,144.09,3,2,2,有,有,8080000,57231,坡道平面,24.75,1250000,,RPPOMLMKKHPFFJB28CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,25.27,住,,,1070807,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,149.24,3,2,2,有,有,8580000,58880,坡道平面,24.75,1250000,,RPQOMLMKKHPFFJB38CA
太平區,房地(土地+建物)+車位,臺中市太平區立功路241~270號,24.53,住,,,1070909,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,141.07,3,2,2,有,有,8100000,58889,坡道平面,24.75,1250000,,RPROMLMKKHPFFJB48CA
太平區,土地,孝平段241~270地號,55.65,其他,,,1090110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100724,19779,,0.0,0,包含公共設施保留地之交易。;,RPSPMLMKKHPFFJB68CA
太平區,土地,大興段1~30地號,2459.76,,山坡地保育區,林業用地,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,610,,0.0,0,受債權債務影響或債務抵償之交易。;,RPQOMLLMJHPFFJB38CA
大里區,房地(土地+建物),臺中市大里區塗城路301~330號,96.27,,鄉村區,乙種建築用地,1081208,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0830203,263.07,5,2,4,有,無,11750000,44665,,0.0,0,,RPRPMLOLKHPFFIB78CA
大里區,房地(土地+建物),臺中市大里區長春路121~150號,103.75,住,,,1081205,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641020,112.47,4,2,2,有,無,9800000,87134,,0.0,0,含增建或未登記建物。;,RPTPMLOLKHPFFIB98CA
烏日區,房地(土地+建物),臺中市烏日區中華路631~660號,21.15,住,,,1090106,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841106,116.86,3,2,2,有,無,5800000,49632,,0.0,0,,RPPOMLNKKHPFFIB28CA
大里區,房地(土地+建物),臺中市大里區新芳路91~120號,74.57,住,,,1081218,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0950220,224.86,4,2,3,有,有,10400000,46251,,0.0,0,,RPTOMLQJKHPFFIB88CA
大里區,土地,向學段1081~1110地號,122.96,其他,,,1090107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,996992,8108,,0.0,0,包含公共設施保留地之交易。;,RPTNMLKKKHPFFIB28CA
烏日區,土地,重建段271~300地號,548.69,住,,,1090103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18258900,33277,,0.0,0,共有土地持分買賣,RPWPMLOJKHPFFIB09CA
烏日區,土地,溪南西段2521~2550地號,1026.0,,特定農業區,農牧用地,1081228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21104820,20570,,0.0,0,,RPSNMLPJKHPFFIB58CA
大里區,房地(土地+建物)+車位,臺中市大里區祥興路511~540號,12.24,住,,,1090109,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080530,80.69,2,2,1,有,有,6140000,76094,坡道機械,16.56,0,,RPUPMLKKKHPFFIB58CA
大里區,房地(土地+建物)+車位,臺中市大里區益民路二段301~330號,20.78,住,,,1081229,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800901,128.35,3,2,2,有,有,5650000,44020,坡道機械,0.0,0,,RPPNMLLJKHPFFIB87CA
潭子區,土地,復興段151~180地號,8.1,其他,,,1080125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52000,6420,,0.0,0,包含公共設施保留地之交易。;,RPSNMLQLKHPFFHB78CA
潭子區,土地,石牌段391~420地號,5.3,住,,,1080515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,268600,50679,,0.0,0,,RPTNMLQLKHPFFHB88CA
大雅區,房地(土地+建物),臺中市大雅區中清路四段693巷1~30號,97.79,農,,,1081211,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041001,261.02,4,3,4,有,有,15200000,58233,,0.0,0,,RPVNMLSKKHPFFHB56CA
新社區,土地,馬力埔段331~360地號,702.0,,山坡地保育區,暫未編定,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,855,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPPNMLQKKHPFFGB28CA
潭子區,土地,聖宮段631~660地號,205.96,住,,,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13706000,66547,,0.0,0,,RPROMLPJKHPFFHB48CA
東勢區,土地,詒新段511~540地號,296.44,農,,,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,6072,,0.0,0,,RPSNMLNJKHPFFGB18CA
東勢區,土地,東勢段石角小段2191~2220地號,4590.0,,山坡地保育區,農牧用地,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,545,,0.0,0,,RPQNMLOJKHPFFGB08CA
清水區,土地,三田段1651~1680地號,663.0,農,,,1081114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2940000,4434,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPWNMLPJKHPFFFB68CA
沙鹿區,土地,東晉段1201~1230地號,7.87,住,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,309400,39314,,0.0,0,,RPPNMLKLKHPFFFB67CA
清水區,土地,海風段121~150地號,1370.89,,一般農業區,農牧用地,1081215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12420000,9060,,0.0,0,,RPRNMLOKKHPFFFB18CA
豐原區,房地(土地+建物),臺中市豐原區東陽路130巷31~60號,225.6,,鄉村區,乙種建築用地,1081214,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071023,285.78,4,3,5,有,無,19500000,68234,,0.0,0,,RPPNMLNJKHPFFDB57CA
西屯區,房地(土地+建物),臺中市西屯區中工二路91~120號,11.58,住,,,1081231,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830705,98.22,2,2,2,有,有,5200000,52942,,0.0,0,,RPQNMLMJLHPFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路91~120號,16.62,住,,,1081204,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970711,139.0,4,2,2,有,有,9200000,66187,坡道平面,27.12,0,,RPSTMLPLKHPFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山路61~90號,29.7,住,,,1070918,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,188.92000000000002,3,2,2,有,有,9890000,53906,坡道平面,29.57,1300000,,RPXOMLKLKHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山路61~90號,29.7,住,,,1070918,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,188.92000000000002,3,2,2,有,有,9700000,53028,坡道平面,29.57,1250000,,RPOPMLKLKHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山路61~90號,31.85,住,,,1070207,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,201.64,4,2,2,有,有,10230000,50734,坡道平面,29.57,0,親友、員工或其他特殊關係間之交易。;地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄,RPXPMLPKKHPFFCB78CA
南屯區,房地(土地+建物),臺中市南屯區嶺東路901~930號,13.96,住,,,1081130,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810115,84.46000000000001,2,2,1,有,有,4630000,54819,,0.0,0,,RPVNMLPKKHPFFCB38CA
南屯區,房地(土地+建物),臺中市南屯區文昌街227巷91~120號,72.14,住,,,1081206,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960213,175.99,4,2,4,有,無,20000000,113643,,0.0,0,,RPWQMLNKKHPFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段271~300號,121.0,商,,,1080423,土地2建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0560101,163.2,3,1,2,有,無,40500000,248162,,0.0,0,含增建或未登記建物。;,RPPNMLOKKHPFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區永春東路211~240號,34.14,住,,,1081214,土地1建物1車位3,二十層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051223,358.95000000000005,4,2,3,有,有,34000000,94721,坡道平面,91.08,0,,RPOQMLMKKHPFFCB67CA
西屯區,房地(土地+建物),臺中市西屯區西墩北巷10之8弄1~30號,66.0,住,,,1081221,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0771206,139.18,5,3,3,有,無,16080000,115534,,0.0,0,,RPRPMLNKKHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,30.01,住,,,1081231,土地2建物1車位2,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031215,279.19,3,2,1,有,有,22000000,78799,坡道平面,68.22,0,,RPSPMLNKKHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路181~210號,34.13,住,,,1081219,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040319,292.99,4,2,2,有,有,20800000,70992,坡道平面,63.24,0,,RPRPMLKKKHPFFCB67CA
南屯區,房地(土地+建物),臺中市南屯區龍富十六街31~60號,150.0,住,,,1081227,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071031,334.33,5,3,7,有,無,47550000,142225,,0.0,0,,RPTPMLKKKHPFFCB87CA
南屯區,土地,楓樹段301~330地號,1400.0,其他,,,1081212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55902000,39930,,0.0,0,包含公共設施保留地之交易。;,RPXNMLMKKHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,13.73,住,,,1081214,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801211,134.28,3,2,2,有,有,7680000,57194,坡道機械,0.0,0,含增建或未登記建物。,RPPNMLSJKHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,8.8,商,,,1081028,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,94.86,1,1,1,有,有,7380000,85808,坡道平面,27.5,1600000,,RPRNMLRJKHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,10.03,商,,,1081030,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,103.93,1,1,1,有,有,8250000,85699,坡道平面,27.5,1700000,,RPTNMLRJKHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區逢甲巷26弄1~30號,73.0,住,,,1081215,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041119,94.41,11,1,10,有,無,33680000,356742,,0.0,0,含增建或未登記建物。;,RPTNMLOJKHPFFCB97CA
西屯區,土地,協仁段301~330地號,754.14,農,,,1090103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8170000,10834,,0.0,0,,RPPPMLPJKHPFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區福聯街15巷1~30號,3.58,住,,,1090110,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830908,20.64,1,1,1,有,有,730000,35368,,0.0,0,,RPXNMLMJKHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區四川西二街1~30號,24.05,住,,,1081215,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821216,132.71,3,2,2,有,有,6600000,49732,坡道機械,0.0,0,含增建或未登記建物。;,RPSPMLNJKHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區逢大路61~90號,39.7,住,,,1081229,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,189.60000000000002,3,2,2,有,有,9100000,47996,坡道平面,0.0,0,,RPRNMLLMJHPFFCB67CA
北區,土地,水源段1~30地號,22.0,住,,,1081118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,68182,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXTMLOLKHPFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路301~330號,13.86,商,,,1081216,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040813,148.06,2,2,2,有,有,8640000,58355,坡道平面,26.64,0,,RPTSMLQLKHPFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區崇德路一段594巷1~30號,161.0,商,,,1081115,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750814,175.06,5,3,3,有,無,20000000,114247,,0.0,0,含增建或未登記建物。,RPXOMLRKKHPFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區安順東十街16巷1~30號,115.0,住,,,1081213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720525,122.04,3,2,2,有,無,15500000,127008,,0.0,0,,RPPNMLLLKHPFFBB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段346巷1~30號,23.84,住,,,1081217,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,152.31,3,2,2,有,有,10100000,66312,坡道機械,34.48,0,,RPRQMLSKKHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街61~90號,11.6,住,,,1090102,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,114.75,2,2,1,有,有,7900000,68845,坡道機械,12.56,0,,RPWQMLOKKHPFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區安順四街31~60號,13.35,住,,,1081222,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820531,114.28,2,2,2,有,有,5200000,45502,,0.0,0,,RPSNMLPKKHPFFBB97CA
