鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
蘆竹區,房地(土地+建物),桃園市蘆竹區蘆興街100巷1弄1~30號,65.0,工,,,1081220,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830810,221.5,4,2,2,有,無,1706600,7705,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等買賣,RPPPMLMLJHPFFEH48CA
大園區,土地,竹圍段海口小段121~150地號,252.0,,一般農業區,農牧用地,1081219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,19444,,0.0,0,,RPUQMLMLJHPFFEH09CA
大園區,土地,橫山段橫山小段241~270地號,315.33,,特定農業區,農牧用地,1081219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4770000,15127,,0.0,0,,RPUNMLKMJHPFFEH68CA
蘆竹區,土地,新鼻段151~180地號,5565.94,住,,,1090106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,570608888,102518,,0.0,0,向政府機關承購之案件。;,RPQPMLLMJHPFFEH58CA
蘆竹區,土地,大興段181~210地號,318.42,住,,,1081118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32750000,102852,,0.0,0,,RPQNMLOJKHPFFEH48CA
蘆竹區,土地,大興段181~210地號,361.58,住,,,1081118,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42250000,116848,,0.0,0,,RPRNMLOJKHPFFEH58CA
蘆竹區,土地,新福段121~150地號,825.76,,一般農業區,甲種建築用地,1081224,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33000000,39963,,0.0,0,,RPSOMLOJKHPFFEH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區山林路二段340巷2弄1~30號,108.09,,一般農業區,甲種建築用地,1081218,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0820613,263.55,4,3,4,有,無,12000000,45532,其他,0.0,0,含增建或未登記建物。;,RPWOMLOJKHPFFEH56CA
大園區,土地,客運二段271~300地號,233.21,住,,,1081113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9860000,42279,,0.0,0,雙方依清償債務條件移轉。,RPPNMLNKKHPFFEH38CA
八德區,房地(土地+建物),桃園市八德區榮興路533巷7弄1~30號,85.2,,特定農業區,甲種建築用地,1081210,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0950905,226.96,4,2,3,有,無,7500000,33045,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLMLJHPFFFH88CA
八德區,房地(土地+建物)+車位,桃園市八德區建德路241~270號,28.21,住,,,1081201,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040420,157.92000000000002,3,2,2,有,有,7830000,49582,坡道平面,22.49,0,,RPWNMLLMJHPFFFH09CA
大園區,土地,竹圍段崁腳小段31~60地號,525.57,,一般農業區,農牧用地,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3416226,6500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLMJLHPFFEH38CA
八德區,房地(土地+建物),桃園市八德區竹興街49巷1~30號,37.41,,特定農業區,甲種建築用地,1081219,土地3建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870610,113.80000000000001,3,2,2,有,有,3900000,34271,,0.0,0,,RPWNMLPJKHPFFFH66CA
八德區,房地(土地+建物)+車位,桃園市八德區金和路61~90號,11.09,其他,,,1081224,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040827,152.81,3,2,2,有,有,12480000,81675,坡道平面,16.13,0,,RPSNMLQJKHPFFFH98CA
八德區,房地(土地+建物),桃園市八德區介壽路二段685巷66弄31~60號,21.88,,鄉村區,乙種建築用地,1081108,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0700726,85.44,3,1,1,有,無,4380000,51264,,0.0,0,,RPVNMLMKKHPFFFH98CA
平鎮區,房地(土地+建物),桃園市平鎮區南平路121巷33弄1~30號,50.82,住,,,1081125,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651201,78.66,3,2,2,有,無,3700000,47038,,0.0,0,含增建或未登記建物。;,RPTNMLMLJHPFFGH88CA
平鎮區,房地(土地+建物),桃園市平鎮區上海路181~210號,16.4,商,,,1081203,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950213,112.97,3,2,2,有,有,4600000,40719,,0.0,0,,RPUNMLMLJHPFFGH98CA
平鎮區,房地(土地+建物),桃園市平鎮區大興街66巷1~30號,68.92,住,,,1081010,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001118,223.92000000000002,5,2,3,有,有,12500000,55824,,0.0,0,,RPPOMLMLJHPFFGH58CA
平鎮區,土地,長安段391~420地號,121.33,其他,,,1081129,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2631430,21688,,0.0,0,,RPQPMLOJKHPFFGH88CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,34.58,住,,,1080312,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,219.55,3,2,2,有,有,12700000,61190,坡道平面,37.33,1550000,,RPTNMLKMJHPFFHH88CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,27.88,住,,,1070916,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,187.57999999999998,3,2,2,有,有,10350000,59333,坡道平面,40.95,1650000,,RPUNMLKMJHPFFHH98CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,27.88,住,,,1070916,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,187.57999999999998,3,2,2,有,有,10350000,59333,坡道平面,40.95,1650000,,RPVNMLKMJHPFFHH09CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,21.82,住,,,1080429,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,155.24,3,2,2,有,有,8010000,57398,坡道平面,40.95,1450000,,RPXNMLKMJHPFFHH66CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,25.95,住,,,1080601,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,173.75,3,2,2,有,有,10520000,66486,坡道平面,37.33,1450000,,RPOOMLKMJHPFFHH48CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,27.88,住,,,1070922,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,188.98000000000002,3,2,2,有,有,10500000,59678,坡道平面,42.36,1750000,,RPPOMLKMJHPFFHH58CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,27.88,住,,,1071216,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,183.95,3,2,2,有,有,9500000,54904,坡道平面,37.33,1450000,,RPQOMLKMJHPFFHH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路31~60號,27.88,住,,,1080623,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,183.95,3,2,2,有,有,10320000,60497,坡道平面,37.33,1450000,,RPROMLKMJHPFFHH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,21.82,住,,,1071118,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,153.49,3,2,2,有,有,8280000,58010,坡道平面,39.2,1650000,,RPSOMLKMJHPFFHH88CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,21.82,住,,,1080706,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,151.61,3,2,2,有,有,8600000,61253,坡道平面,37.33,1600000,,RPTOMLKMJHPFFHH98CA
龜山區,房地(土地+建物),桃園市龜山區光榮路61~90號,24.46,住,,,1081019,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,130.53,3,2,2,有,有,8050000,61672,,0.0,0,,RPUOMLKMJHPFFHH09CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,24.85,住,,,1071209,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,169.70999999999998,3,2,2,有,有,8580000,54249,坡道平面,39.2,1500000,,RPVOMLKMJHPFFHH56CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,24.81,住,,,1080622,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,166.22,3,2,2,有,有,9580000,61518,坡道平面,35.69,1550000,,RPWOMLKMJHPFFHH66CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光榮路61~90號,21.82,住,,,1081206,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,153.49,3,2,2,有,有,8780000,61948,坡道平面,39.2,1700000,,RPPPMLKMJHPFFHH68CA
龜山區,土地,公西段421~450地號,204.72,住,,,1081203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7212997,35233,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPORMLLLJHPFFHH78CA
龜山區,房地(土地+建物),桃園市龜山區萬壽路一段421~450號,11.12,住,,,1081210,土地4建物2車位0,一層,八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080211,50.099999999999994,0,0,0,無,無,7000000,139721,,0.0,0,,RPWTMLLLJHPFFHH17CA
龜山區,土地,南上段361~390地號,0.59,工,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80080,0,,0.0,0,立契約時登記名義人已死亡，由繼承人按其應繼分與權利人簽定買賣契約，繼承登記完畢後登記予權利人。,RPUNMLKKKHPFFHH88CA
龜山區,土地,南上段361~390地號,0.59,工,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80080,0,,0.0,0,立契約時登記名義人已死亡，由繼承人按其應繼分與權利人簽定買賣契約，繼承登記完畢後登記予權利人。,RPVNMLKKKHPFFHH98CA
龜山區,土地,南上段361~390地號,1.17,工,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160160,136889,,0.0,0,立契約時登記名義人已死亡，由繼承人按其應繼分與權利人簽定買賣契約，繼承登記完畢後登記予權利人。,RPWNMLKKKHPFFHH09CA
龜山區,土地,南上段361~390地號,1.17,工,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160160,136889,,0.0,0,立契約時登記名義人已死亡，由繼承人按其應繼分與權利人簽定買賣契約，繼承登記完畢後登記予權利人。,RPXNMLKKKHPFFHH56CA
龜山區,土地,南上段361~390地號,1.17,工,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160160,136889,,0.0,0,立契約時登記名義人已死亡，由繼承人按其應繼分與權利人簽定買賣契約，繼承登記完畢後登記予權利人。,RPPOMLKKKHPFFHH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有十二街1~30號,29.85,住,,,1081222,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,230.85000000000002,3,2,2,有,有,11550000,64728,坡道平面,92.58,2600000,,RPOOMLQJKHPFFAH28DA
中壢區,房地(土地+建物),桃園市中壢區新生路548巷11弄2衖1~30號,77.0,住,,,1081223,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650103,128.52,2,2,2,有,無,8500000,66138,,0.0,0,含增建或未登記建物。;,RPRSMLLLJHPFFBH68DA
中壢區,房地(土地+建物),桃園市中壢區中央西路一段1~30號,11.2,商,,,1081226,土地1建物3車位0,十層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0701222,105.31,1,1,2,有,有,3200000,30386,,0.0,0,房屋未修繕,RPRPMLMLJHPFFBH48DA
中壢區,房地(土地+建物),桃園市中壢區富強街1~30號,19.92,住,,,1081209,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820114,95.78999999999999,3,2,2,有,有,4560000,47604,,0.0,0,含增建或未登記建物。,RPPRMLLMJHPFFBH48DA
中壢區,房地(土地+建物),桃園市中壢區吉林二路61巷1~30號,24.51,,工業區,丁種建築用地,1081231,土地3建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080903,93.61000000000001,3,2,2,有,無,5500000,58754,,0.0,0,,RPRNMLOJKHPFFBH38DA
中壢區,房地(土地+建物),桃園市中壢區吉林二路61巷1~30號,24.51,,工業區,丁種建築用地,1081231,土地3建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080903,93.61000000000001,3,2,2,有,無,5600000,59823,,0.0,0,,RPSOMLOJKHPFFBH58DA
中壢區,土地,前寮段1231~1260地號,330.72,其他,,,1081206,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3399600,10279,,0.0,0,包含公共設施保留地之交易。;,RPTQMLNKKHPFFBH88DA
中壢區,土地,環東段721~750地號,128.0,住,,,1090103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,35156,,0.0,0,總價不含土增稅.仲介費 皆由買方負擔.,RPXNMLSKKHPFFBH86DA
八德區,房地(土地+建物),桃園市八德區建國路306巷61~90號,80.44,,特定農業區,甲種建築用地,1090104,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701205,127.89,6,2,4,有,無,8820000,68966,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLMLJHPFFFH58DA
八德區,房地(土地+建物)+車位,桃園市八德區榮興路468巷11弄1~30號,78.96,,特定農業區,甲種建築用地,1081108,土地1建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960830,220.66,5,3,3,有,有,10900000,49397,一樓平面,0.0,0,含增建或未登記建物。,RPVNMLNJKHPFFFH09DA
蘆竹區,房地(土地+建物),桃園市蘆竹區南順八街1~30號,10.84,住,,,1081223,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0921014,63.02,1,1,1,有,有,4300000,68232,,0.0,0,含增建或未登記建物。;,RPXOMLMLJHPFFEH66DA
大園區,土地,橫山段橫山小段181~210地號,812.76,,特定農業區,農牧用地,1081231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18450000,22700,,0.0,0,,RPWOMLRKKHPFFEH07DA
桃園區,車位,桃園市桃園區南華街61~90號,5.9,商,,,1090113,土地0建物0車位1,地下一層,十層,其他,見其他登記事項,鋼筋混凝土造,0810907,30.85,0,0,0,有,無,1000000,,其他,0.0,1000000,,RPVOMLPJKHPFFAH98EA
桃園區,車位,桃園市桃園區南華街61~90號,5.9,商,,,1090113,土地0建物0車位1,地下一層,十層,其他,見其他登記事項,鋼筋混凝土造,0810907,30.85,0,0,0,有,無,1100000,,其他,0.0,1100000,,RPWOMLPJKHPFFAH09EA
桃園區,土地,桃圳段241~270地號,81.37,農,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,20892,,0.0,0,,RPPOMLKLKHPFFAH08EA
中壢區,土地,普義段181~210地號,1464.0,工,,,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69825000,47695,,0.0,0,,RPQPMLSKKHPFFBH09EA
大溪區,土地,介壽段871~900地號,15.92,,鄉村區,交通用地,1081231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,31407,,0.0,0,債權人與債務人間之所有權買賣移轉登記,RPOOMLKMJHPFFCH18EA
楊梅區,土地,仁美段931~960地號,57.4,農,,,1090117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,261020,4547,,0.0,0,向政府機關承購之案件。;,RPSNMLOJKHPFFDH78EA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大興路361~390號,22.01,住,,,1090116,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020820,152.47,3,2,2,有,有,6000000,39352,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLNJKHPFFEH76EA
桃園區,房地(土地+建物)+車位,桃園市桃園區成功路二段91~120號,14.89,住,,,1081224,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830930,149.88,3,2,2,有,有,6000000,40032,升降平面,0.0,0,,RPSOMLOJKHPFFAH58EA
平鎮區,房地(土地+建物),桃園市平鎮區育達路146巷1~30號,59.32,住,,,1090105,土地1建物3車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831108,301.02,4,2,2,有,無,10800000,35878,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLNJLHPFFGH98EA
中壢區,房地(土地+建物),桃園市中壢區中正路1~30號,13.22,商,,,1081231,土地1建物4車位0,九層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700130,179.98000000000002,1,1,1,有,無,6320000,35115,,0.0,0,,RPRPMLKLKHPFFBH48EA
龍潭區,房地(土地+建物),桃園市龍潭區中興路541~570號,129.33,,鄉村區,乙種建築用地,1090109,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0640201,76.0,2,1,1,有,無,6000000,78947,,0.0,0,親友間買賣,RPPNMLKMJHPFFCH18EA
桃園區,房地(土地+建物)+車位,桃園市桃園區民族路241~270號,34.39,商,,,1081209,土地1建物1車位2,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970901,376.32,4,3,3,有,有,25000000,66431,坡道平面,53.38,0,,RPQNMLNJLHPFFAH28EA
中壢區,房地(土地+建物),桃園市中壢區福壽六街31~60號,90.0,住,,,1090107,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0680508,120.28,3,1,2,有,無,11000000,91453,,0.0,0,,RPUOMLKMJHPFFBH68EA
大園區,房地(土地+建物)+車位,桃園市大園區大安街1~30號,23.99,住,,,1081218,土地1建物1車位1,一層,八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050106,129.13,0,0,0,無,有,10000000,77441,坡道平面,0.0,0,,RPXNMLTKKHPFFEH27DA
大園區,土地,沙崙段坡堵小段271~300地號,2478.0,,一般農業區,農牧用地,1081210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52472000,21175,,0.0,0,,RPQOMLLMJHPFFEH58DA
八德區,房地(土地+建物)+車位,桃園市八德區廣興一路1~30號,21.19,商,,,1081207,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,188.07,4,2,3,有,有,9600000,51483,坡道平面,24.91,1200000,,RPWNMLNJKHPFFFH56DA
八德區,房地(土地+建物)+車位,桃園市八德區中華路31~60號,9.86,住,,,1081221,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,94.06,2,1,1,有,有,4480000,47629,坡道平面,23.28,0,,RPSOMLNJKHPFFFH88DA
大溪區,房地(土地+建物),桃園市大溪區南興路二段52巷31~60號,88.15,,特定農業區,甲種建築用地,1081118,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841012,201.04,7,2,3,有,無,4000000,19897,,0.0,0,,RPQNMLNKKHPFFCH38DA
新屋區,房地(土地+建物),桃園市新屋區永平路160巷1~30號,71.0,,特定農業區,甲種建築用地,1090103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821110,176.73,4,2,3,有,無,2200000,12448,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLMLJHPFFDH09DA
楊梅區,土地,草湳坡段埔心小段1~30地號,180.0,住,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,34444,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXOMLMLJHPFFDH56DA
中壢區,土地,前寮段1261~1290地號,330.72,其他,,,1081206,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3399600,10279,,0.0,0,包含公共設施保留地之交易。;,RPVQMLNKKHPFFBH09DA
中壢區,土地,前寮段1231~1260地號,109.23,其他,,,1081206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1116800,10224,,0.0,0,包含公共設施保留地之交易。;,RPWQMLNKKHPFFBH56DA
桃園區,車位,桃園市桃園區國強二街181~210號,5.43,住,,,1090106,土地0建物0車位1,,,其他,,,,36.04,0,0,0,有,有,700000,,坡道平面,36.04,700000,,RPXNMLQJKHPFFAH09DA
中壢區,房地(土地+建物)+車位,桃園市中壢區普義路211~240號,19.85,住,,,1081122,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940519,139.78,3,2,2,有,有,7680000,54943,坡道平面,0.0,1100000,含增建或未登記建物。,RPXQMLLMJHPFFBH56DA
桃園區,房地(土地+建物)+車位,桃園市桃園區縣府路91~120號,103.82,住,,,1081104,土地1建物1車位4,三層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810817,790.4000000000001,0,2,2,有,有,36000000,45547,坡道機械,0.0,0,含增建或未登記建物。;,RPUQMLNJKHPFFAH78DA
大園區,土地,埔心段埔心小段1621~1650地號,2360.0,,特定農業區,農牧用地,1081214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52110000,22081,,0.0,0,,RPTOMLMKKHPFFEH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段139巷31~60號,14.02,住,,,1081215,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970502,114.49000000000001,2,2,1,有,有,8400000,88072,坡道平面,35.01,1400000,含增建或未登記建物。;,RPXQMLNJKHPFFAH09DA
桃園區,房地(土地+建物),桃園市桃園區天祥七街61~90號,18.91,住,,,1081104,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840927,99.80999999999999,3,2,2,有,有,5600000,56107,,0.0,0,,RPPPMLOJKHPFFAH28DA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷61~90號,23.8,住,,,1081208,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951215,139.53,3,2,2,有,有,9600000,69404,坡道平面,19.94,1300000,含增建或未登記建物。,RPRPMLOJKHPFFAH48DA
桃園區,車位,桃園市桃園區國強二街181~210號,5.43,住,,,1090106,土地0建物0車位1,,,其他,,,,36.04,0,0,0,有,有,700000,,坡道平面,36.04,700000,,RPSPMLOJKHPFFAH58DA
桃園區,車位,桃園市桃園區國強二街181~210號,5.43,住,,,1090106,土地0建物0車位1,,,其他,,,,36.04,0,0,0,有,有,700000,,坡道平面,36.04,700000,,RPUPMLOJKHPFFAH78DA
桃園區,房地(土地+建物),桃園市桃園區中正路361~390號,2.41,其他,,,1081201,土地2建物1車位0,十一層,十五層,套房(1房1廳1衛),住家用,見其他登記事項,0840926,36.04,1,1,1,有,有,1800000,49945,,0.0,0,含增建或未登記建物。;,RPPQMLOJKHPFFAH38DA
龜山區,房地(土地+建物)+車位,桃園市龜山區文昌三街121~150號,42.9,住,,,1081219,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080726,186.61,3,2,2,有,有,19000000,117101,坡道平面,38.02,1600000,,RPPOMLMKKHPFFHH68CA
龜山區,土地,體大段631~660地號,31.96,其他,,,1081217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,6258,,0.0,0,,RPUNMLOKKHPFFHH66CA
龜山區,土地,文化段181~210地號,629.0,住,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,119960000,190715,,0.0,0,,RPRNMLPKKHPFFHH09CA
龜山區,土地,文化段181~210地號,1547.0,住,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,295040000,190718,,0.0,0,,RPSNMLPKKHPFFHH56CA
龜山區,房地(土地+建物),桃園市龜山區文化三路391~420號,24.21,商,,,1081225,土地3建物4車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080130,204.83999999999997,4,4,4,有,有,21360000,104277,,0.0,0,受債權債務影響或債務抵償之交易。;,RPPNMLKMJHPFFHH48CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文化七路91~120號,95.44,住,,,1081205,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0941120,294.16999999999996,4,3,3,有,有,17680000,60101,坡道平面,62.86,0,含增建或未登記建物。;,RPWNMLOJKHPFFHH76CA
龜山區,房地(土地+建物),桃園市龜山區新嶺三街1~30號,52.26,,鄉村區,乙種建築用地,1081113,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0720118,98.6,4,1,2,有,無,4300000,43611,,0.0,0,,RPXNMLOJKHPFFHH86CA
龜山區,房地(土地+建物),桃園市龜山區頂興路55巷11弄1~30號,78.09,住,,,1081120,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0590910,46.31,4,3,2,有,無,6600000,142518,,0.0,0,,RPWNMLPJKHPFFHH86CA
龜山區,土地,興華段811~840地號,888.75,其他,,,1081206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,136725791,153841,,0.0,0,包含公共設施保留地之交易。;,RPPNMLNJKHPFFHH58CA
龜山區,房地(土地+建物),桃園市龜山區大同路361~390號,29.76,,山坡地保育區,丙種建築用地,1081211,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701222,84.98,3,2,1,有,無,2250000,26477,,0.0,0,,RPPNMLLMJHPFFHH58CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新德街181~210號,17.47,商,,,1081210,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021201,173.81,4,2,2,有,有,9600000,55233,坡道平面,0.0,0,,RPPNMLRKKHPFFGH98CA
平鎮區,土地,鎮興段541~570地號,349.27,,特定農業區,甲種建築用地,1090110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12681191,36308,,0.0,0,含增建或未登記建物。;,RPOQMLTKKHPFFGH76CA
平鎮區,房地(土地+建物),桃園市平鎮區新榮路31~60號,75.83,住,,,1081118,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0650830,132.9,3,1,3,有,無,11800000,88789,,0.0,0,,RPQNMLMJLHPFFGH58CA
